Time,microgrid_1_bus_0,microgrid_1_bus_1,microgrid_1_bus_2,microgrid_1_bus_3,microgrid_1_bus_4,microgrid_1_bus_5,microgrid_1_bus_6,microgrid_1_bus_7,microgrid_1_bus_8,microgrid_1_bus_9
2013-03-03 06:00:00,26.427124871777714,39.40003369278168,39.511965606681635,42.50054770781025,38.34787370212218,31.531220145615347,8.786655241145915,41.41480814298075,40.485773257611186,28.609797192826704
2013-03-03 07:00:00,66.12044097890919,98.57854817694214,98.85860087062663,106.33600779200263,95.94605285630789,78.89084381092216,21.984136454232832,103.61949666326305,101.29505930568173,71.58146850575685
2013-03-03 08:00:00,76.72261220749138,114.38525835254964,114.71021647286938,123.38659828540654,111.33065202154405,91.54070249407168,25.50921244509985,120.23450451830503,117.53735211965116,83.05929555372639
2013-03-03 09:00:00,71.4814069703004,106.57117854106626,106.87393757101248,114.9576036705763,103.72524365957189,85.28721873584763,23.76658385077756,112.02084108009807,109.50794113154451,77.38520805425152
2013-03-03 10:00:00,79.65966488259865,118.76409165046475,119.10148963810812,128.11001590818597,115.59255056661712,95.04501311913614,26.48574203000421,124.83725542804534,122.03685213060541,86.2389256416443
2013-03-03 11:00:00,61.2474799666283,91.31348135643016,91.5728946557382,98.49922974726287,88.8749963429346,73.07672641507493,20.363943995681158,95.98292074397489,93.82979035971816,66.3060393031351
2013-03-03 12:00:00,58.845903990445066,87.73298688960891,87.98222832963621,94.63697477836507,85.39011735335232,70.21131365568986,19.565453042142895,92.21933281010028,90.15062885787371,63.70611207097738
2013-03-03 13:00:00,30.68228965872112,45.744032019779056,45.87398665619889,49.34377544860826,44.52245843743269,36.60822107946523,10.201438958956409,48.08321547533595,47.004591993051385,33.21640506890775
2013-03-03 14:00:00,35.08028375882298,52.30097366838496,52.44955597994287,56.416703698539116,50.904299939740596,41.85563716586376,11.663711457296078,54.975455276427375,53.74222209049671,37.97763883420226
2013-03-03 15:00:00,61.85536677035387,92.21977595580077,92.4817639556752,99.47684355232259,89.75708875698109,73.80201956462805,20.56605799014307,96.93555995354059,94.76105955458279,66.96413276790534
2013-03-03 16:00:00,100.09974880527612,149.2380837757611,149.66205560466952,160.9821034365241,145.25274858402204,119.43286420349972,33.28178856931036,156.86957669611252,153.3506105161727,108.36719946899017
2013-03-03 17:00:00,130.3880459748138,194.39471487985793,194.94697259258479,209.6922535223922,189.20349238022536,155.57099767515902,43.35223044905922,204.3353537089416,199.75161469330857,141.15707137298776
2013-03-03 18:00:00,141.68365525026894,211.23526746334042,211.83536765499764,227.85804277224534,205.5943256617626,169.04822398983808,47.10786504509154,222.03707091317034,217.05623932241545,153.3856089875847
2013-03-03 19:00:00,114.91959792654688,171.33290330429693,171.81964450686596,184.81563461545895,166.7575360001481,137.11499676369445,38.20918440166849,180.0942449505394,176.05429296921648,124.41105137664289
2013-03-03 20:00:00,90.91471483695629,135.54417459808818,135.92924327592365,146.21057697413093,131.9245290264347,108.4738465462541,30.227891210085005,142.4754107991268,139.27934077309231,98.42355405474812
2013-03-03 21:00:00,95.98494007193365,143.10334140330642,143.50988498683856,154.36459866714617,139.2818317181045,114.52332748099836,31.91367130727146,150.4211259068846,147.046814163568,103.91253995081001
2013-03-03 22:00:00,93.87440646795208,139.95676017246564,140.35436460477376,150.97040294740114,136.21927850876912,112.00516858120332,31.211947936189066,147.11363995401217,143.8135231658546,101.62769289796084
2013-03-03 23:00:00,60.31809431104857,89.92786614777255,90.1833430402378,97.00457606906033,87.52638335859908,71.96784060746457,20.054936058523136,94.52645021214728,92.4059920046856,65.2998937141212
2013-03-04 00:00:00,45.325392508958075,67.57534164825601,67.76731705066582,72.89306029500797,65.77077286560372,54.079470858845795,15.07006908917073,71.03089889163275,69.43750305163125,49.068912855949534
2013-03-04 01:00:00,46.118068233828566,68.75713688397991,68.95246965921848,74.16785475808855,66.92100879673727,55.025242784707785,15.333622856228473,72.27312683827434,70.65186480379413,49.92705735098087
2013-03-04 02:00:00,41.91148633359972,62.48557047618425,62.66308630140068,67.40275883467943,60.81692171914979,50.006207963469045,13.934992279489954,65.68085533008005,64.20747398078365,45.37304492532016
2013-03-04 03:00:00,37.20074761074932,55.46235984321796,55.61992336549983,59.82686941042574,53.981262733768396,44.385644226802555,12.368736499126733,58.29850324429161,56.990726009352095,40.27323629524577
2013-03-04 04:00:00,28.482961810772366,42.46506801097786,42.58570740873632,45.8067793288872,41.33105767204834,33.984118348558134,9.470192724039096,44.63657717063014,43.63527016923492,30.835430067062333
2013-03-04 05:00:00,32.10650880618303,47.86739135864645,48.00337826591533,51.63422868999448,46.589114430318965,38.30751177764405,10.674972220607234,50.315155689486325,49.186464359154606,34.75825349792623
2013-03-04 06:00:00,26.318176240809375,39.23760286643329,39.34907332912202,42.32533468291114,38.18978051715922,31.401229339415508,8.75043132106538,41.244071194830454,40.318866354513986,28.49185026323963
2013-03-04 07:00:00,56.55606406686328,84.31907899845774,84.55862183652155,90.95441561282502,82.06737632065803,67.47921748257258,18.804112788008332,88.63085008360616,86.64264452767662,61.22714940910739
2013-03-04 08:00:00,86.68035608665801,129.2311958598205,129.5983299389677,139.40080985219842,125.78013551583666,103.42167009577112,28.82002521305656,135.8396092844704,132.7923964275485,93.83947063002876
2013-03-04 09:00:00,75.04312341080258,111.88131910462732,112.19916376117456,120.68561609098577,108.89357933308331,89.53683974935659,24.95080553895808,117.60252292247759,114.96441227313552,81.2410942134737
2013-03-04 10:00:00,75.76888321943052,112.96334982312386,113.28426843057592,121.85279524954584,109.94671491307454,90.4027717192443,25.19211068498643,118.7398847572609,116.07626031540883,82.02679606474562
2013-03-04 11:00:00,71.43917220227989,106.50821099196324,106.81079113682678,114.88968100468308,103.66395763024606,85.23682680805695,23.752541371787256,111.95465359950683,109.44323839713951,77.33948502711877
2013-03-04 12:00:00,52.66466516167745,78.51741692888803,78.740477772436,84.696202295167,76.42064499953705,62.83623962746522,17.51027621851622,82.53251211275162,80.6811071113034,57.01435161086301
